"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-x5rq-j2xg-h7qm,CWE-400 Uncontrolled Resource Consumption,"lodash prior to 4.7.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long strings, which the library attempts to match using a regular expression. The fixed version is: 4.7.11.",NPM,"","","","","","","","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",marsdb:0.6.11,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/marsdb:0.6.11,"MarsDB is a lightweight client-side MongoDB-like database, Promise based, written in ES6",MIT,"","",pkg:npm/marsdb@0.6.11,"",GHSA-5mrr-rgp6-x4gr,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),"All versions of `marsdb` are vulnerable to Command Injection. In the `DocumentMatcher` class, selectors on `$where` clauses are passed to a Function constructor unsanitized. This allows attackers to run arbitrary commands in the system when the function is executed.   ## Recommendation  No fix is currently available. Consider using an alternative package until a fix is made available.",NPM,"","","","","","","","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",micromatch:3.1.10,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/micromatch:3.1.10,Glob matching for javascript/node.js. A drop-in replacement and faster alternative to minimatch and multimatch.,MIT,"","",pkg:npm/micromatch@3.1.10,cpe:2.3:a:jonschlinkert:micromatch:3.1.10:*:*:*:*:*:*:*,GHSA-952p-6rrq-rcjv,CWE-1333 Inefficient Regular Expression Complexity,"The NPM package `micromatch` prior to version 4.0.8 is vulnerable to Regular Expression Denial of Service (ReDoS). The vulnerability occurs in `micromatch.braces()` in `index.js` because the pattern `.*` will greedily match anything. By passing a malicious payload, the pattern matching will keep backtracking to the input while it doesn't find the closing bracket. As the input size increases, the consumption time will also increase until it causes the application to hang or slow down. There was a merged fix but further testing shows the issue persisted prior to https://github.com/micromatch/micromatch/pull/266. This issue should be mitigated by using a safe pattern that won't start backtracking the regular expression due to greedy matching.",NPM,"","","",MEDIUM,5.300000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",micromatch:3.1.10,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/micromatch:3.1.10,Glob matching for javascript/node.js. A drop-in replacement and faster alternative to minimatch and multimatch.,MIT,"","",pkg:npm/micromatch@3.1.10,cpe:2.3:a:jonschlinkert:micromatch:3.1.10:*:*:*:*:*:*:*,CVE-2024-4067,CWE-1333 Inefficient Regular Expression Complexity,"The NPM package `micromatch` prior to 4.0.8 is vulnerable to Regular Expression Denial of Service (ReDoS). The vulnerability occurs in `micromatch.braces()` in `index.js` because the pattern `.*` will greedily match anything. By passing a malicious payload, the pattern matching will keep backtracking to the input while it doesn't find the closing bracket. As the input size increases, the consumption time will also increase until it causes the application to hang or slow down. There was a merged fix but further testing shows the issue persists. This issue should be mitigated by using a safe pattern that won't start backtracking the regular expression due to greedy matching. This issue was fixed in version 4.0.8.",NVD,"","","",MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",minimist:0.2.4,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/minimist:0.2.4,parse argument options,MIT,"","",pkg:npm/minimist@0.2.4,cpe:2.3:a:substack:minimist:0.2.4:*:*:*:*:*:*:*,CVE-2021-44906,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"Minimist <=1.2.5 is vulnerable to Prototype Pollution via file index.js, function setKey() (lines 69-95).",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,9,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",minimist:0.2.4,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/minimist:0.2.4,parse argument options,MIT,"","",pkg:npm/minimist@0.2.4,cpe:2.3:a:substack:minimist:0.2.4:*:*:*:*:*:*:*,CVE-2020-7598,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"minimist before 1.2.2 could be tricked into adding or modifying properties of Object.prototype using a ""constructor"" or ""__proto__"" payload.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L/E:2.2/RC:R/MAV:A,"","","",HIGHEST,9,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/moment.js,"","",f542b4c84aa5db62baf27f246f10bbf5,eb4adec77825f18b2e6e8c3aa65f84feecafd2fd,pkg:javascript/moment.js@2.0.0,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption,"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/moment.js,"","",f542b4c84aa5db62baf27f246f10bbf5,eb4adec77825f18b2e6e8c3aa65f84feecafd2fd,pkg:javascript/moment.js@2.0.0,"",CVE-2022-24785,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'), CWE-27 Path Traversal: 'dir/../../filename'","Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/moment.js,"","",f542b4c84aa5db62baf27f246f10bbf5,eb4adec77825f18b2e6e8c3aa65f84feecafd2fd,pkg:javascript/moment.js@2.0.0,"",CVE-2016-4055,CWE-400 Uncontrolled Resource Consumption,"The duration function in the moment package before 2.11.2 for Node.js allows remote attackers to cause a denial of service (CPU consumption) via a long string, aka a ""regular expression Denial of Service (ReDoS).""",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/moment.js,"","",f542b4c84aa5db62baf27f246f10bbf5,eb4adec77825f18b2e6e8c3aa65f84feecafd2fd,pkg:javascript/moment.js@2.0.0,"",Regular Expression Denial of Service (ReDoS),"",Regular Expression Denial of Service (ReDoS),RETIREJS,"","","","","","","","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/min/moment.min.js,"","",e8cdc98d1a718ec002f0ba18f2edac0c,84d638fef033968ba31a7e3d7d4bd37522ef102a,pkg:javascript/moment.js@2.0.0,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption,"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/min/moment.min.js,"","",e8cdc98d1a718ec002f0ba18f2edac0c,84d638fef033968ba31a7e3d7d4bd37522ef102a,pkg:javascript/moment.js@2.0.0,"",CVE-2022-24785,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'), CWE-27 Path Traversal: 'dir/../../filename'","Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/min/moment.min.js,"","",e8cdc98d1a718ec002f0ba18f2edac0c,84d638fef033968ba31a7e3d7d4bd37522ef102a,pkg:javascript/moment.js@2.0.0,"",CVE-2016-4055,CWE-400 Uncontrolled Resource Consumption,"The duration function in the moment package before 2.11.2 for Node.js allows remote attackers to cause a denial of service (CPU consumption) via a long string, aka a ""regular expression Denial of Service (ReDoS).""",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/express-jwt/node_modules/moment/min/moment.min.js,"","",e8cdc98d1a718ec002f0ba18f2edac0c,84d638fef033968ba31a7e3d7d4bd37522ef102a,pkg:javascript/moment.js@2.0.0,"",Regular Expression Denial of Service (ReDoS),"",Regular Expression Denial of Service (ReDoS),RETIREJS,"","","","","","","","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment:2.0.0,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/moment:2.0.0,"Parse, manipulate, and display dates.","","","",pkg:npm/moment@2.0.0,cpe:2.3:a:momentjs:moment:2.0.0:*:*:*:*:*:*:*,CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption,"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment:2.0.0,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/moment:2.0.0,"Parse, manipulate, and display dates.","","","",pkg:npm/moment@2.0.0,cpe:2.3:a:momentjs:moment:2.0.0:*:*:*:*:*:*:*,CVE-2022-24785,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'), CWE-27 Path Traversal: 'dir/../../filename'","Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",moment:2.0.0,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/moment:2.0.0,"Parse, manipulate, and display dates.","","","",pkg:npm/moment@2.0.0,cpe:2.3:a:momentjs:moment:2.0.0:*:*:*:*:*:*:*,CVE-2016-4055,CWE-400 Uncontrolled Resource Consumption,"The duration function in the moment package before 2.11.2 for Node.js allows remote attackers to cause a denial of service (CPU consumption) via a long string, aka a ""regular expression Denial of Service (ReDoS).""",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",mout:1.2.4,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/mout:1.2.4,Modular Utilities,MIT,"","",pkg:npm/mout@1.2.4,cpe:2.3:a:moutjs:mout:1.2.4:*:*:*:*:*:*:*,CVE-2020-7792,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"This affects all versions of package mout. The deepFillIn function can be used to 'fill missing properties recursively', while the deepMixIn 'mixes objects into the target object, recursively mixing existing child objects as well'. In both cases, the key used to access the target object recursively is not checked, leading to a Prototype Pollution.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",mout:1.2.4,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/mout:1.2.4,Modular Utilities,MIT,"","",pkg:npm/mout@1.2.4,cpe:2.3:a:moutjs:mout:1.2.4:*:*:*:*:*:*:*,CVE-2022-21213,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"This affects all versions of package mout. The deepFillIn function can be used to 'fill missing properties recursively', while the deepMixIn mixes objects into the target object, recursively mixing existing child objects as well. In both cases, the key used to access the target object recursively is not checked, leading to exploiting this vulnerability. **Note:** This vulnerability derives from an incomplete fix of [CVE-2020-7792](https://security.snyk.io/vuln/SNYK-JS-MOUT-1014544).",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",multer:1.4.5-lts.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/multer:1.4.5-lts.2,Middleware for handling `multipart/form-data`.,MIT,"","",pkg:npm/multer@1.4.5-lts.2,"",CVE-2025-47935,CWE-401 Missing Release of Memory after Effective Lifetime,"Multer is a node.js middleware for handling `multipart/form-data`. Versions prior to 2.0.0 are vulnerable to a resource exhaustion and memory leak issue due to improper stream handling. When the HTTP request stream emits an error, the internal `busboy` stream is not closed, violating Node.js stream safety guidance. This leads to unclosed streams accumulating over time, consuming memory and file descriptors. Under sustained or repeated failure conditions, this can result in denial of service, requiring manual server restarts to recover. All users of Multer handling file uploads are potentially impacted. Users should upgrade to 2.0.0 to receive a patch. No known workarounds are available.",OSSINDEX,HIGH,8.699999809265137,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",multer:1.4.5-lts.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/multer:1.4.5-lts.2,Middleware for handling `multipart/form-data`.,MIT,"","",pkg:npm/multer@1.4.5-lts.2,"",CVE-2025-47944,CWE-248 Uncaught Exception,"Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.0 allows an attacker to trigger a Denial of Service (DoS) by sending a malformed multi-part upload request. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to version 2.0.0 to receive a patch. No known workarounds are available.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2025-47944 for details",OSSINDEX,HIGH,8.699999809265137,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",multer:1.4.5-lts.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/multer:1.4.5-lts.2,Middleware for handling `multipart/form-data`.,MIT,"","",pkg:npm/multer@1.4.5-lts.2,"",CVE-2025-48997,CWE-248 Uncaught Exception,"Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.1 allows an attacker to trigger a Denial of Service (DoS) by sending an upload file request with an empty string field name. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to `2.0.1` to receive a patch. No known workarounds are available.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2025-48997 for details",OSSINDEX,HIGH,8.699999809265137,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",multer:1.4.5-lts.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/multer:1.4.5-lts.2,Middleware for handling `multipart/form-data`.,MIT,"","",pkg:npm/multer@1.4.5-lts.2,"",CVE-2025-7338,CWE-248 Uncaught Exception,"Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.2 allows an attacker to trigger a Denial of Service (DoS) by sending a malformed multi-part upload request. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to version 2.0.2 to receive a patch. No known workarounds are available.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2025-7338 for details",OSSINDEX,HIGH,8.699999809265137,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",nanoid:3.1.20,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/nanoid:3.1.20,"A tiny (108 bytes), secure URL-friendly unique string ID generator",MIT,"","",pkg:npm/nanoid@3.1.20,cpe:2.3:a:nanoid_project:nanoid:3.1.20:*:*:*:*:*:*:*,CVE-2024-55565,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),nanoid (aka Nano ID) before 5.0.9 mishandles non-integer values. 3.3.8 is also a fixed version.,OSSINDEX,MEDIUM,6.900000095367432,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,"","","","","","",HIGHEST,6,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",nanoid:3.1.20,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/nanoid:3.1.20,"A tiny (108 bytes), secure URL-friendly unique string ID generator",MIT,"","",pkg:npm/nanoid@3.1.20,cpe:2.3:a:nanoid_project:nanoid:3.1.20:*:*:*:*:*:*:*,CVE-2021-23566,CWE-704 Incorrect Type Conversion or Cast,The package nanoid from 3.0.0 and before 3.1.31 are vulnerable to Information Exposure via the valueOf() function which allows to reproduce the last id generated.,NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:1.8/RC:R/MAV:A,"","","",HIGHEST,6,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",nanoid:3.1.20,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/nanoid:3.1.20,"A tiny (108 bytes), secure URL-friendly unique string ID generator",MIT,"","",pkg:npm/nanoid@3.1.20,cpe:2.3:a:nanoid_project:nanoid:3.1.20:*:*:*:*:*:*:*,GHSA-qrpm-p2h7-hrv2,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"The package nanoid from 3.0.0, before 3.1.31, are vulnerable to Information Exposure via the valueOf() function which allows to reproduce the last id generated.",NPM,"","","",MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"","","",HIGHEST,6,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",nanoid:3.1.20,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/nanoid:3.1.20,"A tiny (108 bytes), secure URL-friendly unique string ID generator",MIT,"","",pkg:npm/nanoid@3.1.20,cpe:2.3:a:nanoid_project:nanoid:3.1.20:*:*:*:*:*:*:*,GHSA-mwcw-c2x4-8c55,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"When nanoid is called with a fractional value, there were a number of undesirable effects:  1. in browser and non-secure, the code infinite loops on while (size--) 2. in node, the value of poolOffset becomes fractional, causing calls to nanoid to return zeroes until the pool is next filled 3. if the first call in node is a fractional argument, the initial buffer allocation fails with an error  Version 3.3.8 and 5.0.9 are fixed.",NPM,"","","",MEDIUM,4.300000190734863,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"","","",HIGHEST,6,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",notevil:1.3.3,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/notevil:1.3.3,Evalulate javascript like the built-in eval() method but safely,MIT,"","",pkg:npm/notevil@1.3.3,cpe:2.3:a:notevil_project:notevil:1.3.3:*:*:*:*:*:*:*,CVE-2021-23771,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"This affects all versions of package notevil; all versions of package argencoders-notevil. It is vulnerable to Sandbox Escape leading to Prototype pollution. The package fails to restrict access to the main context, allowing an attacker to add or modify an object's prototype. **Note:** This vulnerability derives from an incomplete fix in [SNYK-JS-NOTEVIL-608878](https://security.snyk.io/vuln/SNYK-JS-NOTEVIL-608878).",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",notevil:1.3.3,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/notevil:1.3.3,Evalulate javascript like the built-in eval() method but safely,MIT,"","",pkg:npm/notevil@1.3.3,cpe:2.3:a:notevil_project:notevil:1.3.3:*:*:*:*:*:*:*,GHSA-8g4m-cjm2-96wq,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),"This affects all versions of package notevil; all versions of package argencoders-notevil. It is vulnerable to Sandbox Escape leading to Prototype pollution. The package fails to restrict access to the main context, allowing an attacker to add or modify an object's prototype. **Note:** This vulnerability derives from an incomplete fix in [SNYK-JS-NOTEVIL-608878](https://security.snyk.io/vuln/SNYK-JS-NOTEVIL-608878). This package has been deprecated.",NPM,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",parseuri:0.0.6,/home/samomik/Projects-WSL/juice-shop/package-lock.json?socket.io-client:3.1.3/parseuri:0.0.6,Method that parses a URI and returns an array of its components,MIT,"","",pkg:npm/parseuri@0.0.6,"",GHSA-6fx8-h7jm-663j,"CWE-1333 Inefficient Regular Expression Complexity, CWE-185 Incorrect Regular Expression","An issue in parse-uri v1.0.9 allows attackers to cause a Regular expression Denial of Service (ReDoS) via a crafted URL.  ## PoC ```js async function exploit() {     const parseuri = require(""parse-uri"");     // This input is designed to cause excessive backtracking in the regex     const craftedInput = 'http://example.com/' + 'a'.repeat(30000) + '?key=value';     const result = await parseuri(craftedInput);     } await exploit(); ```",NPM,"","","","","","","","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",postcss:7.0.39,/home/samomik/Projects-WSL/juice-shop/frontend/package-lock.json?/postcss:7.0.39,Tool for transforming styles with JS plugins,MIT,"","",pkg:npm/postcss@7.0.39,cpe:2.3:a:postcss:postcss:7.0.39:*:*:*:*:*:*:*,CVE-2023-44270,CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),"An issue was discovered in PostCSS before 8.4.31. The vulnerability affects linters using PostCSS to parse external untrusted CSS. An attacker can prepare CSS in such a way that it will contains parts parsed by PostCSS as a CSS comment. After processing by PostCSS, it will be included in the PostCSS output in CSS nodes (rules, properties) despite being included in a comment.",NVD,"","","",MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",railroad-diagrams:1.0.0,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/railroad-diagrams:1.0.0,A small JS+SVG library for drawing railroad syntax diagrams.,CC0-1.0,"","",pkg:npm/railroad-diagrams@1.0.0,"",CVE-2024-26467,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A DOM based cross-site scripting (XSS) vulnerability in the component generator.html of tabatkins/railroad-diagrams before commit ea9a123 allows attackers to execute arbitrary Javascript via sending a crafted URL.,OSSINDEX,"","","",MEDIUM,6.099999904632568,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"","","",HIGHEST,8,"","","","","","","",""
